customer_id,Total_Orders,Total_Spend,Total_Profit,First_Purchase_Date,Last_Purchase_Date,Unique_Products,Total_Quantity,AOV,Profit_Margin_%,Recency_Days,Tenure_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,customer_name,gender,age,city,state,region
CUST-02038,7,8058.4,2878.81,2022-10-23,2023-11-10,7,9,1151.2,35.72,418,801,1,2,2,122,Lost Customers,Aarohi Verma,Female,48,Nagpur,Maharashtra,West
CUST-02039,4,10234.5,4381.34,2023-11-24,2024-12-10,4,6,2558.62,42.81,22,404,5,1,2,512,New Customers,Rohan Shah,Male,22,Pune,Maharashtra,West
CUST-02040,12,17295.2,6370.0599999999995,2022-05-06,2024-05-07,12,14,1441.27,36.83,239,971,1,4,3,143,At Risk,Vikram Das,Male,26,Hyderabad,Telangana,South
CUST-02041,1,429.0,128.03,2023-02-05,2023-02-05,1,1,429.0,29.84,696,696,1,1,1,111,Lost Customers,Navya Bhatia,Female,18,Chennai,Tamil Nadu,South
CUST-02042,6,9475.15,4014.13,2023-12-25,2024-08-17,6,10,1579.19,42.36,137,373,2,2,2,222,Lost Customers,Diya Chatterjee,Female,45,Mumbai,Maharashtra,West
CUST-02043,23,31854.05,10049.58,2023-10-22,2024-11-07,23,31,1384.96,31.55,55,437,3,5,4,354,Loyal Customers,Aarav Nair,Male,38,Bengaluru,Karnataka,South
CUST-02044,6,8483.4,2116.83,2022-10-20,2024-10-22,6,8,1413.9,24.95,71,804,3,2,2,322,Regular Customers,Rohan Agarwal,Male,35,Pune,Maharashtra,West
CUST-02045,3,1737.0,742.87,2023-11-26,2024-09-22,3,3,579.0,42.77,101,402,2,1,1,211,Lost Customers,Tanvi Chatterjee,Female,35,Chennai,Tamil Nadu,South
CUST-02046,32,131250.6,42489.3,2023-08-30,2024-11-29,32,50,4101.58,32.37,33,490,4,5,5,455,Champions,Deepak Joshi,Male,26,Mumbai,Maharashtra,West
CUST-02047,13,57801.700000000004,16348.6,2022-01-07,2024-06-18,13,25,4446.28,28.28,197,1090,1,4,5,145,At Risk,Nikhil Banerjee,Male,30,Bengaluru,Karnataka,South
CUST-02048,6,9834.5,3308.88,2023-07-06,2024-10-26,6,7,1639.08,33.65,67,545,3,2,2,322,Regular Customers,Anand Agarwal,Male,48,Patna,Bihar,East
CUST-02049,32,65013.45,20109.58,2023-09-09,2024-12-20,31,43,2031.67,30.93,12,480,5,5,5,555,Champions,Aarohi Dutta,Female,26,Bengaluru,Karnataka,South
CUST-02050,4,2716.0,1071.5,2024-02-12,2024-07-10,4,4,679.0,39.45,175,324,1,1,1,111,Lost Customers,Ananya Kaur,Female,29,Pune,Maharashtra,West
CUST-02051,5,11644.5,6637.419999999999,2024-06-26,2024-09-29,5,8,2328.9,57.0,94,189,2,1,2,212,Lost Customers,Saanvi Nair,Female,18,Bhopal,Madhya Pradesh,Central
CUST-02052,7,11705.2,5380.33,2022-07-28,2024-12-29,7,10,1672.17,45.97,3,888,5,2,2,522,Potential Loyalists,Riya Rao,Female,46,Mumbai,Maharashtra,West
CUST-02053,10,17727.8,4390.19,2022-07-11,2024-11-12,10,12,1772.78,24.76,50,905,3,3,3,333,Loyal Customers,Ramesh Singh,Male,40,Bengaluru,Karnataka,South
CUST-02054,6,7317.4,2662.9,2022-08-22,2024-12-28,6,7,1219.57,36.39,4,863,5,2,1,521,Potential Loyalists,Isha Mishra,Female,33,Indore,Madhya Pradesh,Central
CUST-02055,16,47359.950000000004,16523.92,2023-07-02,2024-11-30,15,21,2960.0,34.89,32,549,4,5,5,455,Champions,Aditya Chatterjee,Male,23,Hyderabad,Telangana,South
CUST-02056,5,27648.4,5585.08,2023-03-24,2024-11-24,5,5,5529.68,20.2,38,649,4,1,4,414,New Customers,Aditya Iyengar,Male,40,Chandigarh,Punjab,North
CUST-02057,6,23591.95,9087.41,2024-06-03,2024-06-23,6,10,3931.99,38.52,192,212,1,2,4,124,Lost Customers,Shaurya Mukherjee,Male,28,Pune,Maharashtra,West
CUST-02058,3,13401.3,4835.530000000001,2023-02-09,2024-03-24,3,9,4467.1,36.08,283,692,1,1,2,112,Lost Customers,Aanya Agarwal,Female,18,Delhi,Delhi,North
CUST-02059,9,7007.4,2403.87,2023-06-17,2024-12-31,9,10,778.6,34.3,1,564,5,3,1,531,Potential Loyalists,Shreya Yadav,Female,38,Lucknow,Uttar Pradesh,North
CUST-02060,9,7188.45,2886.51,2022-08-20,2024-11-05,9,13,798.72,40.15,57,865,3,3,1,331,Regular Customers,Atharv Sharma,Male,53,Delhi,Delhi,North
CUST-02061,3,7601.75,3630.0,2024-02-27,2024-03-11,3,4,2533.92,47.75,296,309,1,1,2,112,Lost Customers,Khushi Menon,Female,57,Hyderabad,Telangana,South
CUST-02062,14,58196.05,15365.210000000001,2023-07-17,2024-12-16,14,18,4156.86,26.4,16,534,5,4,5,545,Champions,Tanvi Tripathi,Female,37,Pune,Maharashtra,West
CUST-02063,6,6112.4,2859.57,2023-06-29,2024-12-17,6,6,1018.73,46.78,15,552,5,2,1,521,Potential Loyalists,Kabir Mishra,Male,50,Bhopal,Madhya Pradesh,Central
CUST-02064,16,21548.45,7432.21,2023-05-22,2024-10-08,16,20,1346.78,34.49,85,590,2,5,3,253,At Risk,Kunal Dutta,Male,29,Coimbatore,Tamil Nadu,South
CUST-02065,5,8720.8,2790.35,2024-04-24,2024-05-11,5,9,1744.16,32.0,235,252,1,1,2,112,Lost Customers,Kabir Bhatia,Male,42,Coimbatore,Tamil Nadu,South
CUST-02066,5,10859.7,1878.32,2022-10-03,2024-03-20,5,7,2171.94,17.3,287,821,1,1,2,112,Lost Customers,Ananya Mehta,Female,30,Patna,Bihar,East
CUST-02067,4,11249.25,5232.67,2022-12-02,2024-01-14,4,10,2812.31,46.52,353,761,1,1,2,112,Lost Customers,Gaurav Iyengar,Male,28,Delhi,Delhi,North
CUST-02068,4,5748.25,1963.08,2023-02-20,2023-10-15,4,7,1437.06,34.15,444,681,1,1,1,111,Lost Customers,Suresh Choudhury,Male,41,Chennai,Tamil Nadu,South
CUST-02069,6,2159.7,544.29,2022-12-15,2024-09-15,6,7,359.95,25.2,108,748,2,2,1,221,Lost Customers,Kabir Singh,Male,24,Bengaluru,Karnataka,South
CUST-02070,13,16621.05,6022.96,2024-03-10,2024-10-28,13,23,1278.54,36.24,65,297,3,4,3,343,Loyal Customers,Anjali Menon,Female,28,Chennai,Tamil Nadu,South
CUST-02071,9,18027.3,4742.8,2022-09-18,2024-12-05,9,12,2003.03,26.31,27,836,4,3,3,433,Loyal Customers,Arjun Mehta,Male,38,Indore,Madhya Pradesh,Central
CUST-02072,4,14518.199999999999,5770.780000000001,2023-10-22,2024-12-05,4,9,3629.55,39.75,27,437,4,1,3,413,New Customers,Ishaan Chatterjee,Male,36,Chandigarh,Punjab,North
CUST-02073,7,17159.25,7553.93,2024-04-18,2024-07-22,7,11,2451.32,44.02,163,258,2,2,3,223,Lost Customers,Siddharth Joshi,Male,29,Bhopal,Madhya Pradesh,Central
CUST-02074,9,20878.0,7676.18,2023-08-17,2024-10-03,9,14,2319.78,36.77,90,503,2,3,3,233,At Risk,Vikram Dutta,Male,23,Mumbai,Maharashtra,West
CUST-02075,6,15965.4,4852.08,2022-04-26,2024-10-26,6,8,2660.9,30.39,67,981,3,2,3,323,Regular Customers,Kunal Sharma,Male,36,Bengaluru,Karnataka,South
CUST-02076,3,2306.25,604.34,2023-09-11,2023-12-15,3,4,768.75,26.2,383,478,1,1,1,111,Lost Customers,Divya Pandey,Female,43,Kolkata,West Bengal,East
CUST-02077,8,44667.9,7510.09,2023-03-11,2024-10-29,8,10,5583.49,16.81,64,662,3,3,5,335,Loyal Customers,Swati Tripathi,Female,38,Bengaluru,Karnataka,South
CUST-02078,6,7620.05,2465.66,2022-10-14,2024-05-23,6,9,1270.01,32.36,223,810,1,2,2,122,Lost Customers,Sneha Agarwal,Female,28,Mumbai,Maharashtra,West
CUST-02079,21,43583.3,6802.41,2023-10-08,2024-12-22,21,25,2075.4,15.61,10,451,5,5,5,555,Champions,Nikhil Shah,Male,39,Mumbai,Maharashtra,West
CUST-02080,16,27558.2,12190.88,2023-01-12,2024-11-30,16,20,1722.39,44.24,32,720,4,5,4,454,Champions,Aadhya Mukherjee,Female,18,Delhi,Delhi,North
CUST-02081,14,39162.15,10462.05,2022-10-07,2024-11-08,14,18,2797.3,26.71,54,817,3,4,4,344,Loyal Customers,Priyanka Pillai,Female,36,Chandigarh,Punjab,North
CUST-02082,4,5920.55,2224.62,2022-10-07,2024-11-28,4,6,1480.14,37.57,34,817,4,1,1,411,New Customers,Sneha Das,Female,47,Hyderabad,Telangana,South
CUST-02083,10,17196.7,7451.59,2022-11-15,2024-12-11,10,16,1719.67,43.33,21,778,5,3,3,533,Loyal Customers,Tanvi Banerjee,Female,39,Chandigarh,Punjab,North
CUST-02084,7,9445.85,2488.13,2022-04-25,2024-11-22,7,11,1349.41,26.34,40,982,4,2,2,422,Potential Loyalists,Sai Banerjee,Male,18,Bengaluru,Karnataka,South
CUST-02085,5,7837.950000000001,1326.42,2022-01-26,2024-10-25,5,7,1567.59,16.92,68,1071,3,1,2,312,Regular Customers,Rohan Tripathi,Male,55,Coimbatore,Tamil Nadu,South
CUST-02086,7,9201.05,3802.11,2023-01-15,2024-12-28,7,11,1314.44,41.32,4,717,5,2,2,522,Potential Loyalists,Vivaan Shah,Male,39,Bengaluru,Karnataka,South
CUST-02087,7,9521.55,4718.58,2022-05-23,2024-10-20,7,11,1360.22,49.56,73,954,3,2,2,322,Regular Customers,Pallavi Rao,Female,36,Chennai,Tamil Nadu,South
CUST-02088,5,1843.35,678.35,2022-09-27,2024-08-12,5,5,368.67,36.8,142,827,2,1,1,211,Lost Customers,Amit Singh,Male,35,Chennai,Tamil Nadu,South
CUST-02089,21,29657.75,10323.56,2022-03-10,2024-10-24,21,28,1412.27,34.81,69,1028,3,5,4,354,Loyal Customers,Nikhil Singh,Male,43,Mumbai,Maharashtra,West
CUST-02090,5,9925.55,4929.79,2022-06-20,2024-12-20,5,9,1985.11,49.67,12,926,5,1,2,512,New Customers,Neha Choudhury,Female,24,Chennai,Tamil Nadu,South
CUST-02091,2,6756.55,3095.0099999999998,2022-09-28,2024-06-10,2,5,3378.28,45.81,205,826,1,1,1,111,Lost Customers,Rekha Reddy,Female,30,Mumbai,Maharashtra,West
CUST-02092,5,4048.4,2032.5900000000001,2023-01-25,2024-11-10,5,6,809.68,50.21,52,707,3,1,1,311,Regular Customers,Shreya Das,Female,25,Bhopal,Madhya Pradesh,Central
CUST-02093,8,14894.15,6804.740000000001,2022-09-15,2024-11-06,8,10,1861.77,45.69,56,839,3,3,3,333,Loyal Customers,Suresh Rao,Male,22,Pune,Maharashtra,West
CUST-02094,11,23636.05,7281.33,2023-02-09,2024-12-21,11,15,2148.73,30.81,11,692,5,4,4,544,Champions,Pooja Joshi,Female,28,Mumbai,Maharashtra,West
CUST-02095,4,4810.2,1836.04,2022-01-07,2024-05-19,4,7,1202.55,38.17,227,1090,1,1,1,111,Lost Customers,Kabir Reddy,Male,34,Patna,Bihar,East
CUST-02096,14,19708.45,6511.53,2022-04-06,2024-12-19,14,21,1407.75,33.04,13,1001,5,4,3,543,Loyal Customers,Arjun Iyengar,Male,22,Guwahati,Assam,East
CUST-02097,10,7375.25,2755.06,2024-02-27,2024-12-03,10,10,737.52,37.36,29,309,4,3,1,431,Potential Loyalists,Anita Tripathi,Female,18,Pune,Maharashtra,West
CUST-02098,9,29700.45,12316.689999999999,2023-12-28,2024-12-09,9,12,3300.05,41.47,23,370,5,3,4,534,Loyal Customers,Siddharth Iyengar,Male,25,Mumbai,Maharashtra,West
CUST-02099,3,4099.1,744.3399999999999,2022-10-25,2024-10-25,3,3,1366.37,18.16,68,799,3,1,1,311,Regular Customers,Deepak Choudhury,Male,46,Pune,Maharashtra,West
CUST-02100,15,40552.25,15359.05,2022-01-26,2024-09-20,15,22,2703.48,37.87,103,1071,2,4,5,245,At Risk,Varun Gupta,Other,30,Bengaluru,Karnataka,South
CUST-02101,4,10987.75,2178.74,2023-09-16,2024-06-16,4,4,2746.94,19.83,199,473,1,1,2,112,Lost Customers,Varun Sharma,Male,29,Bengaluru,Karnataka,South
CUST-02102,9,17078.4,6896.84,2022-04-15,2024-11-10,9,10,1897.6,40.38,52,992,3,3,3,333,Loyal Customers,Shreya Rao,Female,29,Coimbatore,Tamil Nadu,South
CUST-02104,3,9860.5,5426.4,2022-09-29,2024-03-27,3,5,3286.83,55.03,280,825,1,1,2,112,Lost Customers,Shaurya Saxena,Male,29,Patna,Bihar,East
CUST-02105,5,3881.2,1724.06,2022-09-15,2024-02-25,5,6,776.24,44.42,311,839,1,2,1,121,Lost Customers,Deepa Malhotra,Female,30,Bengaluru,Karnataka,South
CUST-02106,7,27129.1,2363.34,2022-05-26,2024-11-05,7,11,3875.59,8.71,57,951,3,2,4,324,Regular Customers,Shreya Bhatia,Female,19,Chennai,Tamil Nadu,South
CUST-02107,8,14609.85,6359.06,2022-07-21,2024-10-26,8,12,1826.23,43.53,67,895,3,3,3,333,Loyal Customers,Reyansh Bhatia,Other,31,Kolkata,West Bengal,East
CUST-02108,5,12119.65,5210.27,2022-06-02,2024-12-26,5,6,2423.93,42.99,6,944,5,2,2,522,Potential Loyalists,Nikhil Mishra,Male,27,Bengaluru,Karnataka,South
CUST-02109,3,13504.55,7964.6900000000005,2023-06-12,2024-12-05,3,5,4501.52,58.98,27,569,4,1,2,412,New Customers,Sunita Iyer,Female,37,Pune,Maharashtra,West
CUST-02110,18,42038.1,9348.17,2023-11-19,2024-11-11,18,28,2335.45,22.24,51,409,3,5,5,355,Loyal Customers,Aarohi Verma,Female,36,Bengaluru,Karnataka,South
CUST-02111,8,25677.35,10669.32,2022-07-02,2024-12-05,8,12,3209.67,41.55,27,914,4,3,4,434,Loyal Customers,Rahul Malhotra,Male,29,Bengaluru,Karnataka,South
CUST-02112,16,23782.0,8969.92,2022-06-04,2024-10-12,16,19,1486.38,37.72,81,942,2,5,4,254,At Risk,Khushi Kaur,Female,18,Bengaluru,Karnataka,South
CUST-02113,11,57757.1,14790.96,2024-05-19,2024-11-23,11,18,5250.65,25.61,39,227,4,4,5,445,Champions,Kunal Malhotra,Male,25,Mumbai,Maharashtra,West
CUST-02114,9,15968.95,5072.78,2022-03-25,2024-11-30,9,14,1774.33,31.77,32,1013,4,3,3,433,Loyal Customers,Pranav Mehta,Male,33,Chennai,Tamil Nadu,South
CUST-02115,13,31920.15,9919.45,2022-03-09,2024-12-20,13,15,2455.4,31.08,12,1029,5,4,4,544,Champions,Aarav Gupta,Male,40,Chennai,Tamil Nadu,South
CUST-02116,7,47329.85,12060.41,2022-12-18,2024-04-05,7,12,6761.41,25.48,271,745,1,2,5,125,Lost Customers,Krishna Banerjee,Male,41,Bengaluru,Karnataka,South
CUST-02117,10,38214.0,10188.74,2024-06-17,2024-11-30,10,13,3821.4,26.66,32,198,4,3,4,434,Loyal Customers,Rekha Iyengar,Female,31,Delhi,Delhi,North
CUST-02118,13,44351.7,10032.09,2022-03-09,2024-07-21,13,17,3411.67,22.62,164,1029,2,4,5,245,At Risk,Suresh Gupta,Male,48,Surat,Gujarat,West
CUST-02119,9,22017.899999999998,9452.22,2023-12-31,2024-12-19,9,14,2446.43,42.93,13,367,5,3,3,533,Loyal Customers,Sunita Sharma,Female,31,Kolkata,West Bengal,East
CUST-02120,24,75175.45,18699.88,2022-01-10,2024-09-11,24,38,3132.31,24.87,112,1087,2,5,5,255,At Risk,Gauri Joshi,Female,53,Nagpur,Maharashtra,West
CUST-02121,25,74137.55,21735.58,2022-04-16,2024-12-31,25,40,2965.5,29.32,1,991,5,5,5,555,Champions,Vikram Sharma,Male,27,Delhi,Delhi,North
CUST-02122,2,34719.1,4000.26,2023-12-23,2024-06-15,2,3,17359.55,11.52,200,375,1,1,4,114,Lost Customers,Pallavi Iyengar,Female,38,Hyderabad,Telangana,South
CUST-02123,13,25738.2,9973.55,2023-06-22,2024-11-21,13,22,1979.86,38.75,41,559,4,4,4,444,Champions,Priyanka Saxena,Female,33,Coimbatore,Tamil Nadu,South
CUST-02124,21,57200.9,21590.84,2022-12-29,2024-11-25,21,30,2723.85,37.75,37,734,4,5,5,455,Champions,Aarohi Saxena,Female,23,Delhi,Delhi,North
CUST-02125,3,13765.05,6072.57,2023-11-25,2024-10-16,3,5,4588.35,44.12,77,403,2,1,2,212,Lost Customers,Kabir Mehta,Male,21,Nagpur,Maharashtra,West
CUST-02126,8,10616.45,3130.33,2022-10-07,2024-04-16,8,9,1327.06,29.49,260,817,1,3,2,132,Regular Customers,Aarohi Choudhury,Female,37,Delhi,Delhi,North
CUST-02127,5,11822.25,4778.54,2022-06-17,2023-11-04,5,8,2364.45,40.42,424,929,1,2,2,122,Lost Customers,Vihaan Iyengar,Male,29,Chennai,Tamil Nadu,South
CUST-02128,9,11650.35,2780.22,2022-09-11,2024-12-01,9,13,1294.48,23.86,31,843,4,3,2,432,Potential Loyalists,Navya Das,Female,18,Mumbai,Maharashtra,West
CUST-02129,6,6277.0,2695.19,2022-11-04,2024-10-01,6,7,1046.17,42.94,92,789,2,2,1,221,Lost Customers,Vivaan Gupta,Male,45,Bengaluru,Karnataka,South
CUST-02130,11,18296.1,6305.08,2023-08-16,2024-11-21,11,11,1663.28,34.46,41,504,4,4,3,443,Loyal Customers,Pari Joshi,Female,18,Ahmedabad,Gujarat,West
CUST-02131,3,12355.150000000001,1148.8500000000001,2024-04-01,2024-11-30,3,5,4118.38,9.3,32,275,4,1,2,412,New Customers,Ishaan Kaur,Male,33,Bengaluru,Karnataka,South
CUST-02132,9,30315.55,6666.19,2023-06-09,2024-11-14,9,11,3368.39,21.99,48,572,3,3,4,334,Loyal Customers,Kabir Joshi,Male,24,Delhi,Delhi,North
CUST-02133,25,42965.0,17839.63,2023-09-11,2024-10-02,25,41,1718.6,41.52,91,478,2,5,5,255,At Risk,Aadhya Tripathi,Female,33,Mumbai,Maharashtra,West
CUST-02134,20,131031.09999999999,27429.75,2022-02-13,2024-11-07,19,34,6551.55,20.93,55,1053,3,5,5,355,Loyal Customers,Navya Saxena,Female,39,Hyderabad,Telangana,South
CUST-02135,3,8365.6,3447.69,2022-10-03,2024-11-22,3,7,2788.53,41.21,40,821,4,1,2,412,New Customers,Sneha Kaur,Female,18,Delhi,Delhi,North
CUST-02136,9,21615.15,4892.5,2022-11-25,2024-11-09,9,14,2401.68,22.63,53,768,3,3,3,333,Loyal Customers,Pooja Kaur,Female,29,Bengaluru,Karnataka,South
CUST-02137,11,106729.35,21598.66,2024-04-25,2024-10-27,11,16,9702.67,20.24,66,251,3,4,5,345,Loyal Customers,Pari Nair,Female,26,Chennai,Tamil Nadu,South
CUST-02138,3,3946.0,1373.8899999999999,2023-03-22,2024-12-29,3,4,1315.33,34.82,3,651,5,1,1,511,New Customers,Tanvi Agarwal,Female,21,Surat,Gujarat,West
CUST-02139,8,8796.35,2847.37,2022-05-07,2024-12-23,8,12,1099.54,32.37,9,970,5,3,2,532,Potential Loyalists,Reyansh Reddy,Male,22,Kolkata,West Bengal,East
CUST-02140,8,8205.35,2308.39,2023-05-04,2024-12-21,8,8,1025.67,28.13,11,608,5,3,2,532,Potential Loyalists,Dhruv Malhotra,Male,28,Coimbatore,Tamil Nadu,South
CUST-02141,14,40544.549999999996,11297.5,2022-08-22,2024-12-31,14,17,2896.04,27.86,1,863,5,4,5,545,Champions,Tanvi Iyer,Female,31,Coimbatore,Tamil Nadu,South
CUST-02142,6,10722.95,3978.4,2024-05-02,2024-05-22,6,8,1787.16,37.1,224,244,1,2,2,122,Lost Customers,Sunita Banerjee,Female,18,Mumbai,Maharashtra,West
CUST-02143,4,13956.65,5302.7,2023-04-23,2024-11-06,4,10,3489.16,37.99,56,619,3,1,3,313,Regular Customers,Kunal Mishra,Male,18,Delhi,Delhi,North
CUST-02144,23,49424.55,17193.02,2023-04-11,2024-12-17,23,36,2148.89,34.79,15,631,5,5,5,555,Champions,Rajesh Mukherjee,Male,28,Ahmedabad,Gujarat,West
CUST-02145,15,29855.75,13341.820000000002,2022-07-14,2024-08-29,15,18,1990.38,44.69,125,902,2,4,4,244,At Risk,Amit Shah,Male,37,Kolkata,West Bengal,East
CUST-02146,2,1610.1,328.61,2022-06-05,2022-11-02,2,3,805.05,20.41,791,941,1,1,1,111,Lost Customers,Vihaan Malhotra,Male,36,Visakhapatnam,Andhra Pradesh,South
CUST-02147,5,7926.65,2904.01,2022-07-14,2024-11-16,5,7,1585.33,36.64,46,902,4,2,2,422,Potential Loyalists,Ayaan Singh,Male,25,Delhi,Delhi,North
CUST-02148,6,9203.65,2665.0,2022-01-23,2024-08-25,6,8,1533.94,28.96,129,1074,2,2,2,222,Lost Customers,Anand Verma,Male,22,Coimbatore,Tamil Nadu,South
CUST-02149,14,25869.95,10647.05,2023-02-24,2024-11-01,13,17,1847.85,41.16,61,677,3,4,4,344,Loyal Customers,Saanvi Saxena,Female,40,Mumbai,Maharashtra,West
CUST-02150,19,30122.399999999998,7879.53,2022-09-20,2024-12-26,18,27,1585.39,26.16,6,834,5,5,4,554,Champions,Shaurya Bhatia,Male,31,Pune,Maharashtra,West
CUST-02151,11,19470.85,8676.32,2023-03-12,2024-12-20,11,15,1770.08,44.56,12,661,5,4,3,543,Loyal Customers,Aarohi Choudhury,Female,31,Jaipur,Rajasthan,North
CUST-02152,15,90876.4,9600.37,2023-10-14,2024-10-26,15,18,6058.43,10.56,67,445,3,4,5,345,Loyal Customers,Pooja Choudhury,Female,27,Ahmedabad,Gujarat,West
CUST-02153,12,33157.2,11262.31,2023-10-22,2024-11-12,12,17,2763.1,33.97,50,437,3,4,4,344,Loyal Customers,Reyansh Joshi,Male,31,Delhi,Delhi,North
CUST-02154,14,21869.55,8003.2,2022-12-07,2024-11-09,14,23,1562.11,36.6,53,756,3,4,3,343,Loyal Customers,Kavya Chatterjee,Female,23,Chennai,Tamil Nadu,South
CUST-02155,18,43956.1,13243.45,2022-03-24,2024-11-26,17,35,2442.01,30.13,36,1014,4,5,5,455,Champions,Vikram Chatterjee,Male,32,Bengaluru,Karnataka,South
CUST-02156,6,22388.7,6351.5199999999995,2022-02-19,2023-11-21,6,10,3731.45,28.37,407,1047,1,2,3,123,Lost Customers,Aanya Pillai,Female,50,Patna,Bihar,East
CUST-02157,5,5034.799999999999,1979.45,2023-02-15,2023-11-22,5,5,1006.96,39.32,406,686,1,2,1,121,Lost Customers,Meera Yadav,Female,33,Indore,Madhya Pradesh,Central
CUST-02158,14,25941.1,11146.92,2022-02-07,2024-11-14,14,21,1852.94,42.97,48,1059,3,4,4,344,Loyal Customers,Vivaan Verma,Male,26,Bengaluru,Karnataka,South
CUST-02159,21,38328.85,13240.54,2022-09-28,2024-10-20,21,29,1825.18,34.54,73,826,3,5,4,354,Loyal Customers,Rekha Choudhury,Female,18,Mumbai,Maharashtra,West
CUST-02160,10,30977.15,9321.67,2023-06-07,2024-11-27,10,15,3097.72,30.09,35,574,4,3,4,434,Loyal Customers,Diya Iyer,Female,18,Hyderabad,Telangana,South
CUST-02161,12,32550.850000000002,11273.8,2023-10-05,2024-09-06,12,17,2712.57,34.63,117,454,2,4,4,244,At Risk,Shreya Nair,Female,46,Nagpur,Maharashtra,West
CUST-02162,12,222936.4,22196.859999999997,2023-10-11,2024-12-15,12,19,18578.03,9.96,17,448,5,4,5,545,Champions,Priyanka Kaur,Female,44,Hyderabad,Telangana,South
CUST-02163,9,10045.6,4444.03,2024-03-27,2024-08-30,9,10,1116.18,44.24,124,280,2,3,2,232,Regular Customers,Swati Chatterjee,Female,18,Delhi,Delhi,North
CUST-02164,5,47965.8,9629.28,2022-11-15,2024-07-30,5,7,9593.16,20.08,155,778,2,2,5,225,Lost Customers,Anjali Yadav,Female,43,Hyderabad,Telangana,South
CUST-02165,14,42462.75,4256.25,2023-10-24,2024-12-30,14,18,3033.05,10.02,2,435,5,4,5,545,Champions,Pari Shah,Female,18,Ahmedabad,Gujarat,West
CUST-02166,22,73703.95,19650.43,2022-12-30,2024-12-22,22,30,3350.18,26.66,10,733,5,5,5,555,Champions,Dhruv Mukherjee,Male,31,Chennai,Tamil Nadu,South
CUST-02167,6,13592.2,4290.24,2022-11-26,2024-10-01,6,10,2265.37,31.56,92,767,2,2,2,222,Lost Customers,Khushi Reddy,Female,50,Kochi,Kerala,South
CUST-02168,7,50824.85,10551.09,2023-01-23,2024-10-08,7,10,7260.69,20.76,85,709,2,2,5,225,Lost Customers,Aanya Bhatia,Female,28,Mumbai,Maharashtra,West
CUST-02169,16,92491.5,18323.56,2022-01-22,2024-11-10,16,24,5780.72,19.81,52,1075,3,5,5,355,Loyal Customers,Anand Banerjee,Male,41,Kochi,Kerala,South
CUST-02170,5,6540.5,2206.67,2023-05-28,2024-05-19,4,7,1308.1,33.74,227,584,1,2,1,121,Lost Customers,Divya Reddy,Female,33,Bengaluru,Karnataka,South
CUST-02171,4,3871.65,1942.02,2023-05-13,2024-08-22,4,5,967.91,50.16,132,599,2,1,1,211,Lost Customers,Atharv Rao,Male,19,Mumbai,Maharashtra,West
CUST-02172,7,13958.6,6858.23,2022-12-24,2024-07-15,7,11,1994.09,49.13,170,739,1,2,3,123,Lost Customers,Swati Patel,Female,31,Bengaluru,Karnataka,South
CUST-02173,24,55845.65,18722.34,2022-04-22,2024-11-09,23,36,2326.9,33.53,53,985,3,5,5,355,Loyal Customers,Ishaan Banerjee,Male,52,Coimbatore,Tamil Nadu,South
CUST-02174,14,14744.15,6091.04,2022-11-30,2024-12-12,14,15,1053.15,41.31,20,763,5,4,3,543,Loyal Customers,Aditya Yadav,Male,42,Ahmedabad,Gujarat,West
CUST-02175,5,8356.9,2931.47,2024-01-13,2024-10-03,5,6,1671.38,35.08,90,354,2,2,2,222,Lost Customers,Sai Sharma,Male,37,Indore,Madhya Pradesh,Central
CUST-02176,10,18138.699999999997,2091.53,2023-05-23,2024-10-28,10,15,1813.87,11.53,65,589,3,3,3,333,Loyal Customers,Rohan Kaur,Male,28,Hyderabad,Telangana,South
CUST-02177,9,9757.6,4918.95,2022-07-26,2024-12-22,9,11,1084.18,50.41,10,890,5,3,2,532,Potential Loyalists,Nandini Pillai,Female,25,Bhopal,Madhya Pradesh,Central
CUST-02178,23,38809.15,15129.27,2022-08-02,2024-12-24,23,28,1687.35,38.98,8,883,5,5,4,554,Champions,Rahul Banerjee,Male,24,Delhi,Delhi,North
CUST-02179,4,11383.8,4926.4400000000005,2023-03-17,2024-07-25,4,5,2845.95,43.28,160,656,2,1,2,212,Lost Customers,Dhruv Banerjee,Male,28,Mumbai,Maharashtra,West
CUST-02180,4,2656.9,1094.0900000000001,2023-10-06,2023-12-14,4,5,664.22,41.18,384,453,1,1,1,111,Lost Customers,Vihaan Mishra,Male,38,Chandigarh,Punjab,North
CUST-02181,7,16984.3,5324.42,2022-12-05,2024-10-13,7,9,2426.33,31.35,80,758,2,2,3,223,Lost Customers,Swati Mehta,Female,38,Kolkata,West Bengal,East
CUST-02182,8,7131.7,3297.3399999999997,2022-12-12,2024-11-07,8,10,891.46,46.23,55,751,3,3,1,331,Regular Customers,Kunal Choudhury,Male,47,Visakhapatnam,Andhra Pradesh,South
CUST-02183,5,5774.35,2107.73,2023-06-17,2023-11-30,5,7,1154.87,36.5,398,564,1,2,1,121,Lost Customers,Ishaan Rao,Male,37,Bengaluru,Karnataka,South
CUST-02184,13,16144.7,6775.33,2022-04-04,2024-06-23,12,23,1241.9,41.97,192,1003,1,4,3,143,At Risk,Divya Yadav,Female,22,Pune,Maharashtra,West
